Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
131.453,TraderTwo,Tick,1075,1042,33,-33,149800,150100,11877,-131177,-141077,OK
131.703,TraderOne,Tick,1027,989,38,-38,149800,150100,18996,-75496,-86896,OK
131.703,TraderTwo,Tick,1075,1042,33,-33,149800,150100,11877,-131177,-141077,OK
132.047,TraderOne,Tick,1027,999,28,-28,150800,150100,18846,-77346,-68946,OK
132.047,TraderTwo,Tick,1075,1052,23,-23,150800,150100,11727,-133027,-126127,OK
132.297,TraderOne,Tick,1027,999,28,-28,150800,149800,18846,-77346,-68946,OK
132.297,TraderTwo,Tick,1075,1052,23,-23,150800,149800,11727,-133027,-126127,OK
132.516,TraderOne,Tick,1027,1009,18,-18,149800,149800,19146,-76646,-76646,OK
132.516,TraderTwo,Tick,1085,1062,23,-23,149800,149800,11877,-135177,-135177,OK
132.781,TraderOne,Tick,1027,1019,8,-8,149800,149600,19446,-74946,-73346,OK
132.781,TraderTwo,Tick,1085,1072,13,-13,149800,149600,12177,-133477,-130877,OK
132.953,TraderOne,Tick,1031,1029,2,-2,149500,149600,19686,-73186,-73386,OK
132.953,TraderTwo,Tick,1085,1082,3,-3,149500,149600,12477,-132977,-133277,OK
133.219,TraderOne,Tick,1031,1039,-8,8,150200,149600,19536,-74036,-75636,OK
133.219,TraderTwo,Tick,1085,1092,-7,7,150200,149600,12327,-133827,-135227,OK
133.484,TraderOne,Tick,1031,1039,-8,8,150200,149600,19536,-74036,-75636,OK
133.484,TraderTwo,Tick,1085,1092,-7,7,150200,149600,12327,-133827,-135227,OK
133.703,TraderOne,Tick,1041,1039,2,-2,149000,149500,19386,-74886,-75286,OK
133.703,TraderTwo,Tick,1095,1092,3,-3,149000,149500,12177,-134677,-135277,OK
133.984,TraderOne,Tick,1041,1039,2,-2,149000,149600,19386,-74886,-75286,OK
133.984,TraderTwo,Tick,1095,1092,3,-3,149000,149600,12177,-134677,-135277,OK
134.266,TraderOne,Tick,1041,1039,2,-2,149000,149600,19386,-74886,-75286,OK
134.266,TraderTwo,Tick,1095,1092,3,-3,149000,149600,12177,-134677,-135277,OK
134.5,TraderOne,Tick,1041,1039,2,-2,149000,149700,19386,-74886,-75286,OK
134.5,TraderTwo,Tick,1095,1092,3,-3,149000,149700,12177,-134677,-135277,OK
134.703,TraderOne,Tick,1041,1039,2,-2,149000,149700,19386,-74886,-75286,OK
134.703,TraderTwo,Tick,1095,1092,3,-3,149000,149700,12177,-134677,-135277,OK
134.969,TraderOne,Tick,1041,1039,2,-2,149000,149800,19386,-74886,-75486,OK
134.969,TraderTwo,Tick,1095,1092,3,-3,149000,149800,12177,-134677,-135577,OK
135.25,TraderOne,Tick,1051,1049,2,-2,149200,149800,19086,-76586,-77186,OK
135.25,TraderTwo,Tick,1105,1092,13,-13,149200,149800,12477,-134977,-138877,OK
135.469,TraderOne,Tick,1061,1049,12,-12,149600,149800,18936,-75436,-77836,OK
135.469,TraderTwo,Tick,1115,1094,21,-21,149600,149800,12297,-132997,-137197,OK
135.75,TraderOne,Tick,1071,1049,22,-22,149700,149900,18876,-73576,-77976,OK
135.75,TraderTwo,Tick,1115,1102,13,-13,149700,149900,12537,-134837,-137437,OK
135.984,TraderOne,Tick,1071,1059,12,-12,149700,149900,18726,-77426,-79826,OK
135.984,TraderTwo,Tick,1125,1102,23,-23,149700,149900,12836,-133136,-137736,OK
136.266,TraderOne,Tick,1071,1059,12,-12,149700,149900,18726,-77426,-79826,OK
136.266,TraderTwo,Tick,1125,1102,23,-23,149700,149900,12836,-133136,-137736,OK
136.469,TraderOne,Tick,1071,1059,12,-12,149700,149900,18726,-77426,-79826,OK
136.469,TraderTwo,Tick,1125,1102,23,-23,149700,149900,12836,-133136,-137736,OK
136.719,TraderOne,Tick,1081,1059,22,-22,149800,149800,19026,-77726,-77726,OK
136.719,TraderTwo,Tick,1125,1112,13,-13,149800,149800,12686,-135986,-135986,OK
137.016,TraderOne,Tick,1081,1069,12,-12,149700,149600,19325,-79025,-77825,OK
137.016,TraderTwo,Tick,1135,1112,23,-23,149700,149600,12536,-135836,-133536,OK
137.25,TraderOne,Tick,1081,1069,12,-12,149700,149600,19325,-79025,-77825,OK
137.25,TraderTwo,Tick,1135,1112,23,-23,149700,149600,12536,-135836,-133536,OK
137.531,TraderOne,Tick,1091,1069,22,-22,149300,149600,19176,-77876,-82276,OK
137.531,TraderTwo,Tick,1135,1122,13,-13,149300,149600,12835,-138135,-140735,OK
137.719,TraderOne,Tick,1091,1069,22,-22,149300,149300,19176,-77876,-77876,OK
137.719,TraderTwo,Tick,1135,1122,13,-13,149300,149300,12835,-138135,-138135,OK
138.047,TraderOne,Tick,1091,1069,22,-22,149300,149300,19176,-77876,-77876,OK
138.047,TraderTwo,Tick,1135,1122,13,-13,149300,149300,12835,-138135,-138135,OK
138.234,TraderOne,Tick,1091,1069,22,-22,149300,149300,19176,-77876,-77876,OK
138.234,TraderTwo,Tick,1135,1122,13,-13,149300,149300,12835,-138135,-138135,OK
138.484,TraderOne,Tick,1091,1079,12,-12,149200,149300,19474,-80174,-81374,OK
138.484,TraderTwo,Tick,1145,1122,23,-23,149200,149300,12686,-136986,-139286,OK
138.703,TraderOne,Tick,1091,1079,12,-12,149200,149100,19474,-80174,-78974,OK
138.703,TraderTwo,Tick,1145,1122,23,-23,149200,149100,12686,-136986,-134686,OK
139.047,TraderOne,Tick,1091,1079,12,-12,149200,149100,19474,-80174,-78974,OK
139.047,TraderTwo,Tick,1145,1122,23,-23,149200,149100,12686,-136986,-134686,OK
139.234,TraderOne,Tick,1091,1079,12,-12,149200,149100,19474,-80174,-78974,OK
139.234,TraderTwo,Tick,1145,1122,23,-23,149200,149100,12686,-136986,-134686,OK
139.516,TraderOne,Tick,1101,1079,22,-22,149100,149300,19772,-79472,-83872,OK
139.516,TraderTwo,Tick,1145,1132,13,-13,149100,149300,12537,-139837,-142437,OK
139.766,TraderOne,Tick,1101,1079,22,-22,149100,149300,19772,-79472,-83872,OK
139.766,TraderTwo,Tick,1145,1132,13,-13,149100,149300,12537,-139837,-142437,OK
140.0,TraderOne,Tick,1101,1079,22,-22,149100,149300,19772,-79472,-83872,OK
140.0,TraderTwo,Tick,1145,1132,13,-13,149100,149300,12537,-139837,-142437,OK
140.219,TraderOne,Tick,1101,1079,22,-22,149100,149300,19772,-79472,-83872,OK
140.219,TraderTwo,Tick,1145,1132,13,-13,149100,149300,12537,-139837,-142437,OK
140.547,TraderOne,Tick,1101,1089,12,-12,149600,149300,19622,-82322,-79922,OK
140.547,TraderTwo,Tick,1145,1139,6,-6,149600,149300,12432,-141132,-139932,OK
140.797,TraderOne,Tick,1101,1089,12,-12,149600,149300,19622,-82322,-79922,OK
140.797,TraderTwo,Tick,1145,1139,6,-6,149600,149300,12432,-141132,-139932,OK
140.969,TraderOne,Tick,1101,1089,12,-12,149600,149300,19622,-82322,-79922,OK
140.969,TraderTwo,Tick,1145,1139,6,-6,149600,149300,12432,-141132,-139932,OK
141.297,TraderOne,Tick,1101,1099,2,-2,149500,149300,19921,-83621,-83221,OK
141.297,TraderTwo,Tick,1145,1139,6,-6,149500,149300,12432,-141132,-139932,OK
141.453,TraderOne,Tick,1101,1099,2,-2,149500,149300,19921,-83621,-83221,OK
141.453,TraderTwo,Tick,1145,1139,6,-6,149500,149300,12432,-141132,-139932,OK
141.703,TraderOne,Tick,1101,1109,-8,8,150200,149500,19771,-83471,-85071,OK
141.703,TraderTwo,Tick,1145,1149,-4,4,150200,149500,12282,-140982,-141782,OK
142.0,TraderOne,Tick,1101,1109,-8,8,150200,149500,19771,-83471,-85071,OK
142.0,TraderTwo,Tick,1145,1149,-4,4,150200,149500,12282,-140982,-141782,OK
142.25,TraderOne,Tick,1101,1109,-8,8,150200,149500,19771,-83471,-85071,OK
142.25,TraderTwo,Tick,1145,1149,-4,4,150200,149500,12282,-140982,-141782,OK
142.547,TraderOne,Tick,1101,1109,-8,8,150200,149500,19771,-83471,-85071,OK
142.547,TraderTwo,Tick,1145,1149,-4,4,150200,149500,12282,-140982,-141782,OK
142.719,TraderOne,Tick,1101,1119,-18,8,150200,149500,19621,1415679,-82921,OK
142.719,TraderTwo,Tick,1145,1159,-14,4,150200,149500,12132,1358168,-139632,OK
143.031,TraderOne,Tick,1101,1119,-18,18,150200,149500,19621,-82321,-85921,OK
143.031,TraderTwo,Tick,1145,1159,-14,14,150200,149500,12132,-139832,-142632,OK
143.219,TraderOne,Tick,1101,1119,-18,18,150200,149500,19621,-82321,-85921,OK
143.219,TraderTwo,Tick,1145,1159,-14,14,150200,149500,12132,-139832,-142632,OK
143.531,TraderOne,Tick,1101,1119,-18,18,150200,149700,19621,-82321,-85921,OK
143.531,TraderTwo,Tick,1145,1159,-14,14,150200,149700,12132,-139832,-142632,OK
143.75,TraderOne,Tick,1101,1129,-28,28,150200,149700,19471,-80171,-85771,OK
143.75,TraderTwo,Tick,1145,1169,-24,24,150200,149700,11982,-137682,-142482,OK
143.953,TraderOne,Tick,1111,1129,-18,18,149200,149700,19321,-83021,-79421,OK
143.953,TraderTwo,Tick,1155,1169,-14,14,149200,149700,11832,-140532,-137732,OK
144.312,TraderOne,Tick,1111,1129,-18,18,149200,149700,19321,-83021,-79421,OK
144.312,TraderTwo,Tick,1155,1169,-14,14,149200,149700,11832,-140532,-137732,OK
144.562,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
144.562,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
144.812,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
144.812,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
145.016,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
145.016,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
145.203,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
145.203,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
145.5,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
145.5,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
145.766,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
145.766,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
146.0,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
146.0,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
146.297,TraderOne,Tick,1121,1129,-8,8,149100,149500,19171,-84871,-83271,OK
146.297,TraderTwo,Tick,1165,1169,-4,4,149100,149500,11682,-142382,-141582,OK
146.516,TraderOne,Tick,1121,1129,-8,8,149100,149500,19171,-84871,-83271,OK
146.516,TraderTwo,Tick,1165,1169,-4,4,149100,149500,11682,-142382,-141582,OK
146.75,TraderOne,Tick,1121,1129,-8,8,149100,149700,19171,-84871,-83271,OK
146.75,TraderTwo,Tick,1165,1169,-4,4,149100,149700,11682,-142382,-141582,OK
147.0,TraderOne,Tick,1131,1129,2,-2,149600,149700,19470,-86170,-86370,OK
147.0,TraderTwo,Tick,1165,1179,-14,14,149600,149700,11532,-143232,-141832,OK
147.25,TraderOne,Tick,1131,1139,-8,8,149600,149700,19769,-86469,-85669,OK
147.25,TraderTwo,Tick,1175,1179,-4,4,149600,149700,11382,-145082,-144682,OK
147.453,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
147.453,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
147.703,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
147.703,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
148.047,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
148.047,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
148.203,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
148.203,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
148.469,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
148.469,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
148.766,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
148.766,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
149.016,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
149.016,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
149.203,TraderOne,Tick,1131,1139,-8,8,149600,149600,19769,-86469,-86469,OK
149.203,TraderTwo,Tick,1175,1179,-4,4,149600,149600,11382,-145082,-145082,OK
149.484,TraderOne,Tick,1131,1139,-8,8,149600,150100,19769,-86469,-84069,OK
149.484,TraderTwo,Tick,1175,1179,-4,4,149600,150100,11382,-145082,-143882,OK
149.766,TraderOne,Tick,1131,1149,-18,18,150500,150100,19619,-84319,-89719,OK
149.766,TraderTwo,Tick,1175,1189,-14,14,150500,150100,11232,-142932,-147132,OK
150.0,TraderOne,Tick,1131,1149,-18,18,150500,150100,19619,-84319,-89719,OK
150.0,TraderTwo,Tick,1175,1189,-14,14,150500,150100,11232,-142932,-147132,OK
150.266,TraderOne,Tick,1131,1159,-28,28,150100,150100,19919,-82619,-82619,OK
150.266,TraderTwo,Tick,1185,1189,-4,4,150100,150100,11082,-146782,-146782,OK
150.5,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
150.5,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
150.766,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
150.766,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
151.047,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
151.047,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
151.25,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
151.25,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
151.547,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
151.547,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
151.734,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
151.734,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
152.047,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
152.047,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
152.25,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
152.25,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
152.484,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
152.484,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
152.734,TraderOne,Tick,1132,1159,-27,27,149900,150100,19904,-82904,-77504,OK
152.734,TraderTwo,Tick,1185,1199,-14,14,149900,150100,11382,-145382,-142582,OK
152.984,TraderOne,Tick,1142,1169,-27,27,150400,150100,20054,-82054,-90154,OK
152.984,TraderTwo,Tick,1185,1219,-34,34,150400,150100,11082,-142082,-152282,OK
153.219,TraderOne,Tick,1142,1169,-27,27,150400,149800,20054,-82054,-90154,OK
153.219,TraderTwo,Tick,1185,1219,-34,34,150400,149800,11082,-142082,-152282,OK
153.484,TraderOne,Tick,1142,1179,-37,37,150200,149800,20354,-79354,-90454,OK
153.484,TraderTwo,Tick,1195,1219,-24,24,150200,149800,10932,-145932,-153132,OK
153.766,TraderOne,Tick,1152,1179,-27,27,150300,149800,20655,-83655,-91755,OK
153.766,TraderTwo,Tick,1195,1229,-34,34,150300,149800,10782,-143782,-153982,OK
153.969,TraderOne,Tick,1152,1179,-27,27,150300,150100,20655,-83655,-89055,OK
153.969,TraderTwo,Tick,1195,1229,-34,34,150300,150100,10782,-143782,-150582,OK
154.234,TraderOne,Tick,1152,1184,-32,32,150500,150100,20580,-82080,-91680,OK
154.234,TraderTwo,Tick,1205,1229,-24,24,150500,150100,11083,-148083,-155283,OK
154.484,TraderOne,Tick,1162,1184,-22,22,150500,150100,20430,-85930,-92530,OK
154.484,TraderTwo,Tick,1205,1239,-34,34,150500,150100,11384,-145384,-155584,OK
154.703,TraderOne,Tick,1162,1194,-32,32,150400,150100,20731,-83231,-92831,OK
154.703,TraderTwo,Tick,1215,1239,-24,24,150400,150100,11234,-150234,-157434,OK
154.969,TraderOne,Tick,1172,1194,-22,22,150500,150100,21032,-85532,-92132,OK
154.969,TraderTwo,Tick,1215,1249,-34,34,150500,150100,11084,-150084,-160284,OK
155.266,TraderOne,Tick,1182,1194,-12,12,150600,150100,21333,-88833,-92433,OK
155.266,TraderTwo,Tick,1225,1249,-24,24,150600,150100,11385,-153385,-160585,OK
155.5,TraderOne,Tick,1182,1194,-12,12,150600,150300,21333,-88833,-92433,OK
155.5,TraderTwo,Tick,1235,1249,-14,14,150600,150300,11686,-156686,-160886,OK
155.719,TraderOne,Tick,1182,1194,-12,12,150600,150300,21333,-88833,-92433,OK
155.719,TraderTwo,Tick,1235,1249,-14,14,150600,150300,11686,-156686,-160886,OK
156.062,TraderOne,Tick,1182,1194,-12,12,150600,150300,21333,-88833,-92433,OK
156.062,TraderTwo,Tick,1235,1249,-14,14,150600,150300,11686,-156686,-160886,OK
156.25,TraderOne,Tick,1182,1204,-22,22,150500,150300,21634,-87134,-91534,OK
156.25,TraderTwo,Tick,1245,1249,-4,4,150500,150300,11536,-159536,-160336,OK
156.453,TraderOne,Tick,1192,1204,-12,12,150500,150300,21935,-89435,-91835,OK
156.453,TraderTwo,Tick,1245,1259,-14,14,150500,150300,11386,-158386,-161186,OK
156.703,TraderOne,Tick,1192,1204,-12,12,150500,150300,21935,-89435,-91835,OK
156.703,TraderTwo,Tick,1245,1259,-14,14,150500,150300,11386,-158386,-161186,OK
156.984,TraderOne,Tick,1192,1204,-12,12,150500,150300,21935,-89435,-91835,OK
156.984,TraderTwo,Tick,1245,1259,-14,14,150500,150300,11386,-158386,-161186,OK
157.25,TraderOne,Tick,1192,1204,-12,12,150600,150300,21935,-89435,-93035,OK
157.25,TraderTwo,Tick,1245,1259,-14,14,150600,150300,11386,-158386,-162586,OK
157.5,TraderOne,Tick,1192,1204,-12,12,150600,150300,21935,-89435,-93035,OK
157.5,TraderTwo,Tick,1245,1259,-14,14,150600,150300,11386,-158386,-162586,OK
157.75,TraderOne,Tick,1192,1204,-12,12,150600,150300,21935,-89435,-93035,OK
157.75,TraderTwo,Tick,1245,1259,-14,14,150600,150300,11386,-158386,-162586,OK
158.047,TraderOne,Tick,1192,1204,-12,12,150600,150300,21935,-89435,-93035,OK
158.047,TraderTwo,Tick,1245,1259,-14,14,150600,150300,11386,-158386,-162586,OK
158.297,TraderOne,Tick,1192,1204,-12,12,150600,150300,21935,-89435,-93035,OK
158.297,TraderTwo,Tick,1245,1259,-14,14,150600,150300,11386,-158386,-162586,OK
158.547,TraderOne,Tick,1192,1204,-12,12,150500,150300,21935,-89435,-91835,OK
158.547,TraderTwo,Tick,1245,1259,-14,14,150500,150300,11386,-158386,-161186,OK
158.75,TraderOne,Tick,1192,1204,-12,12,150500,150300,21935,-89435,-91835,OK
158.75,TraderTwo,Tick,1245,1259,-14,14,150500,150300,11386,-158386,-161186,OK
159.0,TraderOne,Tick,1202,1204,-2,2,150600,150400,22236,-91736,-92136,OK
159.0,TraderTwo,Tick,1255,1259,-4,4,150600,150400,11687,-160687,-161487,OK
159.203,TraderOne,Tick,1202,1214,-12,12,150600,150400,22537,-91037,-93437,OK
159.203,TraderTwo,Tick,1255,1269,-14,14,150600,150400,11898,-159898,-162698,OK
159.453,TraderOne,Tick,1202,1218,-16,16,150600,150400,22657,-90357,-93557,OK
159.453,TraderTwo,Tick,1255,1269,-14,14,150600,150400,11898,-159898,-162698,OK
159.766,TraderOne,Tick,1202,1224,-22,22,150600,150400,22567,-90267,-94667,OK
159.766,TraderTwo,Tick,1261,1269,-8,8,150600,150400,12079,-161279,-162879,OK
160.0,TraderOne,Tick,1212,1224,-12,12,150700,150400,22416,-92116,-95716,OK
160.0,TraderTwo,Tick,1261,1279,-18,18,150700,150400,12380,-161580,-166980,OK
160.266,TraderOne,Tick,1212,1224,-12,12,150800,150400,22416,-92116,-95716,OK
160.266,TraderTwo,Tick,1261,1279,-18,18,150800,150400,12380,-161580,-166980,OK
160.531,TraderOne,Tick,1212,1230,-18,18,150600,150400,22326,-90826,-94426,OK
160.531,TraderTwo,Tick,1261,1279,-18,18,150600,150400,12380,-161580,-165180,OK
160.703,TraderOne,Tick,1212,1230,-18,18,150600,150200,22326,-90826,-96226,OK
160.703,TraderTwo,Tick,1261,1279,-18,18,150600,150200,12380,-161580,-166980,OK
160.984,TraderOne,Tick,1212,1230,-18,18,150600,150200,22326,-90826,-96226,OK
160.984,TraderTwo,Tick,1261,1279,-18,18,150600,150200,12380,-161580,-166980,OK
161.234,TraderOne,Tick,1212,1230,-18,18,150600,150200,22326,-90826,-96226,OK
161.234,TraderTwo,Tick,1261,1279,-18,18,150600,150200,12380,-161580,-166980,OK
161.469,TraderOne,Tick,1212,1230,-18,18,150600,150200,22326,-90826,-96226,OK
161.469,TraderTwo,Tick,1261,1279,-18,18,150600,150200,12380,-161580,-166980,OK
161.797,TraderOne,Tick,1212,1230,-18,18,150600,150200,22326,-90826,-96226,OK
161.797,TraderTwo,Tick,1261,1279,-18,18,150600,150200,12380,-161580,-166980,OK
161.953,TraderOne,Tick,1222,1230,-8,8,150600,150200,22627,-92127,-94527,OK
161.953,TraderTwo,Tick,1261,1289,-28,28,150600,150200,12229,-162429,-170829,OK
162.281,TraderOne,Tick,1222,1240,-18,18,150800,150800,22476,-92976,-92976,OK
162.281,TraderTwo,Tick,1271,1289,-18,18,150800,150800,12531,-165731,-165731,OK
162.516,TraderOne,Tick,1225,1240,-15,15,150900,150800,22567,-93667,-95167,OK
162.516,TraderTwo,Tick,1271,1289,-18,18,150900,150800,12531,-165731,-167531,OK
162.734,TraderOne,Tick,1225,1240,-15,15,150900,150800,22567,-93667,-95167,OK
162.734,TraderTwo,Tick,1271,1289,-18,18,150900,150800,12531,-165731,-167531,OK
162.969,TraderOne,Tick,1225,1240,-15,15,150900,150700,22567,-93667,-96667,OK
162.969,TraderTwo,Tick,1271,1289,-18,18,150900,150700,12531,-165731,-169331,OK
163.281,TraderOne,Tick,1234,1240,-6,6,150800,150600,22431,-94431,-95631,OK
163.281,TraderTwo,Tick,1271,1289,-18,18,150800,150600,12531,-165731,-169331,OK
163.5,TraderOne,Tick,1234,1250,-16,16,150900,150800,22280,-95280,-96880,OK
163.5,TraderTwo,Tick,1281,1289,-8,8,150900,150800,12833,-168033,-168833,OK
163.734,TraderOne,Tick,1234,1250,-16,16,150900,150800,22280,-95280,-96880,OK
163.734,TraderTwo,Tick,1281,1289,-8,8,150900,150800,12833,-168033,-168833,OK
164.0,TraderOne,Tick,1244,1250,-6,6,151000,150800,22582,-98582,-99782,OK
164.0,TraderTwo,Tick,1281,1289,-8,8,151000,150800,12833,-168033,-169633,OK
164.25,TraderOne,Tick,1254,1250,4,-4,151000,151000,22884,-100884,-100884,OK
164.25,TraderTwo,Tick,1291,1289,2,-2,151000,151000,13135,-170335,-170335,OK
164.5,TraderOne,Tick,1254,1250,4,-4,151000,150900,22884,-100884,-100484,OK
164.5,TraderTwo,Tick,1291,1289,2,-2,151000,150900,13135,-170335,-170135,OK
164.719,TraderOne,Tick,1264,1260,4,-14,151100,150900,23035,1409965,-98235,OK
164.719,TraderTwo,Tick,1291,1304,-13,8,151100,150900,12908,583392,-173708,OK
164.969,TraderOne,Tick,1264,1270,-6,6,151000,151000,23337,-100337,-100337,OK
164.969,TraderTwo,Tick,1301,1304,-3,3,151000,151000,12757,-173457,-173457,OK
165.25,TraderOne,Tick,1264,1280,-16,6,151400,151000,23186,1411814,-102986,OK
165.25,TraderTwo,Tick,1301,1314,-13,3,151400,151000,12606,1338694,-175206,OK
165.484,TraderOne,Tick,1264,1280,-16,16,151400,151000,23186,-98186,-102986,OK
165.484,TraderTwo,Tick,1301,1314,-13,13,151400,151000,12606,-171306,-175206,OK
165.719,TraderOne,Tick,1264,1280,-16,16,151400,151000,23186,-98186,-102986,OK
165.719,TraderTwo,Tick,1301,1314,-13,13,151400,151000,12606,-171306,-175206,OK
165.953,TraderOne,Tick,1264,1280,-16,16,151400,151000,23186,-98186,-102986,OK
